park,parkLabel,instanceType,instanceTypeLabel
http://www.wikidata.org/entity/Q6630653,Tandooreh National Park,http://www.wikidata.org/entity/Q18618822,national park of Iran
http://www.wikidata.org/entity/Q6727157,Maderas Volcano Natural Reserve,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q6753039,Ein Hinya,http://www.wikidata.org/entity/Q839954,археологический памятник
http://www.wikidata.org/entity/Q6753039,Ein Hinya,http://www.wikidata.org/entity/Q7216915,contact spring
http://www.wikidata.org/entity/Q6754559,Maracas Valley,http://www.wikidata.org/entity/Q618123,географический объект
http://www.wikidata.org/entity/Q7054789,Yehudiya Forest Nature Reserve,http://www.wikidata.org/entity/Q179049,заповедник
http://www.wikidata.org/entity/Q7054789,Yehudiya Forest Nature Reserve,http://www.wikidata.org/entity/Q7315273,лесной заказник
http://www.wikidata.org/entity/Q7081927,Okeluse Forest Reserve,http://www.wikidata.org/entity/Q4421,лес
http://www.wikidata.org/entity/Q7081927,Okeluse Forest Reserve,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q7081927,Okeluse Forest Reserve,http://www.wikidata.org/entity/Q570116,достопримечательность
http://www.wikidata.org/entity/Q7081927,Okeluse Forest Reserve,http://www.wikidata.org/entity/Q1714375,охотничий заповедник
http://www.wikidata.org/entity/Q7088873,Oluwa Forest Reserve,http://www.wikidata.org/entity/Q4421,лес
http://www.wikidata.org/entity/Q7088873,Oluwa Forest Reserve,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q7088873,Oluwa Forest Reserve,http://www.wikidata.org/entity/Q570116,достопримечательность
http://www.wikidata.org/entity/Q7099832,Orango Islands National Park,http://www.wikidata.org/entity/Q22698,парк
http://www.wikidata.org/entity/Q7212122,Хоф-Пальмахим,http://www.wikidata.org/entity/Q179049,заповедник
http://www.wikidata.org/entity/Q7212122,Хоф-Пальмахим,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q7285897,Rajbari National Park,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q7439837,Sea Acres National Park,http://www.wikidata.org/entity/Q179049,заповедник
http://www.wikidata.org/entity/Q7439837,Sea Acres National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q7446357,Gunung Ledang National Park,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q7603440,Государственный природный парк «Беш-Таш»,http://www.wikidata.org/entity/Q728904,природный парк
http://www.wikidata.org/entity/Q7603440,Государственный природный парк «Беш-Таш»,http://www.wikidata.org/entity/Q7251276,Охраняемые природные территории Кыргызстана
http://www.wikidata.org/entity/Q7603440,Государственный природный парк «Беш-Таш»,http://www.wikidata.org/entity/Q20602715,state nature national park of Kyrgyzstan
http://www.wikidata.org/entity/Q8034123,Woraksan National Park,http://www.wikidata.org/entity/Q22698,парк
http://www.wikidata.org/entity/Q9055975,Ayub National Park,http://www.wikidata.org/entity/Q22698,парк
http://www.wikidata.org/entity/Q9055975,Ayub National Park,http://www.wikidata.org/entity/Q194195,парк развлечений
http://www.wikidata.org/entity/Q9055975,Ayub National Park,http://www.wikidata.org/entity/Q15982170,парк отдыха
http://www.wikidata.org/entity/Q10834066,Mount Augustus National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q10873401,National archaeological park of China,http://www.wikidata.org/entity/Q839954,археологический памятник
http://www.wikidata.org/entity/Q12410485,Кармель (парк),http://www.wikidata.org/entity/Q22698,парк
http://www.wikidata.org/entity/Q12501413,Сколевские Бескиды,http://www.wikidata.org/entity/Q1296040,национальный природный парк
http://www.wikidata.org/entity/Q12501413,Сколевские Бескиды,http://www.wikidata.org/entity/Q106248118,Carpathian protected areas in Ukraine
http://www.wikidata.org/entity/Q14228860,Parque Nacional La Güira,http://www.wikidata.org/entity/Q3406134,дата основания
http://www.wikidata.org/entity/Q15058700,Percy Isles National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q15061980,Woowoonga National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q2914966,Эйн-Хемед,http://www.wikidata.org/entity/Q1814183,Список национальных парков Израиля
http://www.wikidata.org/entity/Q2916397,Бет-Альфа,http://www.wikidata.org/entity/Q96377522,synagogue ruin
http://www.wikidata.org/entity/Q2916829,Синагога Капернаума,http://www.wikidata.org/entity/Q96377522,synagogue ruin
http://www.wikidata.org/entity/Q3076575,Таджикский национальный парк,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q2072918,Windjana Gorge National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q2090073,Иль-Зембра-э-Зембрета,http://www.wikidata.org/entity/Q158454,биосферный заповедник ЮНЕСКО
http://www.wikidata.org/entity/Q2090073,Иль-Зембра-э-Зембрета,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q2095735,Willi Willi National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q2096005,Уошпул,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q2104042,Poona National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q2104482,Поронгуруп,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q2104482,Поронгуруп,http://www.wikidata.org/entity/Q38048753,natural cultural heritage site
http://www.wikidata.org/entity/Q2109503,Wolfe Creek Meteorite Crater National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q2110735,Уэйчиникап (национальный парк),http://www.wikidata.org/entity/Q3252908,национальный парк Западной Австралии
http://www.wikidata.org/entity/Q2118139,Pumicestone National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q2120243,Humboldt National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q2145431,Repulse Islands National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q2217910,Yanununbeyan National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q2231459,Worimi National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q2260738,Скотт (национальный парк),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q2266463,Шапада-Диамантина,http://www.wikidata.org/entity/Q33506,музей
http://www.wikidata.org/entity/Q2288381,Симпсон-дезерт,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q2289215,Single National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q2304246,South Cumberland Islands National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
